"Quelle","Pole Studio","PLZ","Stadt","Land","Adresse","Telefonnummer","E-Mail-Adresse","Webseite","Facebook","Instagram","Art","Angebot","Beschreibung","Straße","Eversports ohne Einteilung","ID","Owner","Created Date","Updated Date","Bildergalerie","Richtigkeit der Angaben","Pole Studios (Pole Studio)","Online Studios (Pole Studio)","Inaktiv","Löschvermerk"
,"PoleGarage Hagen","58095","Hagen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Arnsberg"",""name"":""Arnsberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Hagen"",""name"":""Hagen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Hagen"",""location"":{""latitude"":51.3536896,""longitude"":7.479815799999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""10"",""name"":""Dödterstraße"",""apt"":""""},""formatted"":""Dödterstraße 10, 58095 Hagen, Deutschland"",""country"":""DE"",""postalCode"":""58095""}","01514 2471116","info@polegarage.de","https://polegarage.de/","https://www.facebook.com/polegarage/","https://www.instagram.com/polegarage.hagen.iserlohn/","Pole Studio",,,"Dödterstraße 10",,"0f35d238-dab9-442e-93a2-8665dd705fab","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/polegarage-hagen","/onlinestudio/polegarage-hagen",,
,"Pole Dance Beauties","6112","Halle","Deutschland","{""subdivisions"":[{""code"":""SA"",""name"":""Sachsen-Anhalt"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Halle (Saale)"",""name"":""Halle (Saale)"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Halle (Saale)"",""location"":{""latitude"":51.4681466,""longitude"":11.9922804},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""9"",""name"":""Edmund-von-Lippmann-Straße"",""apt"":""""},""formatted"":""Edmund-von-Lippmann-Straße 9, 06112 Halle (Saale), Deutschland"",""country"":""DE"",""postalCode"":""06112"",""subdivision"":""SA""}","0179 7553246","kontakt@poledancebeauties.de","https://www.poledancebeauties.de/","https://www.facebook.com/poledancebeauties/","https://www.instagram.com/poledancebeauties_halle/?hl=de","Pole Studio",,,"Edmund-von-Lippmann-Straße 9","https://www.eversports.de/s/pole-dance-beauties","100e820f-da27-411d-b87d-681ae514e9e0","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/pole-dance-beauties","/onlinestudio/pole-dance-beauties",,
,"Freaky Pole Cats Schwandorf","92421","Schwandorf","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberpfalz"",""name"":""Oberpfalz"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Schwandorf"",""name"":""Schwandorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Schwandorf"",""location"":{""latitude"":49.3160027,""longitude"":12.1504075},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""1"",""name"":""Am Ahornhof"",""apt"":""""},""formatted"":""Am Ahornhof 1, 92421 Schwandorf, Deutschland"",""country"":""DE"",""postalCode"":""92421"",""subdivision"":""BY""}","01516 4062755","freakypole@gmail.com","https://www.freaky-pole-cats.de/","https://www.facebook.com/FreakyPoleCats/","https://www.instagram.com/freakypolecats/","Pole Studio",,,"Am Ahornhof 1",,"13688631-22b7-4bdb-a2f5-0fa1956454eb","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/freaky-pole-cats-schwandorf","/onlinestudio/freaky-pole-cats-schwandorf",,
"https://www.eversports.de/sw/glow-sports-club","Glow Sports Club","78244","Gottmandingen","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Freiburg"",""name"":""Freiburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Gottmadingen"",""name"":""Gottmadingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Gottmadingen"",""location"":{""latitude"":47.7385048,""longitude"":8.7861698},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""201"",""name"":""Industriepark"",""apt"":""""},""formatted"":""Industriepark 201, 78244 Gottmadingen, Deutschland"",""country"":""DE"",""postalCode"":""78244"",""subdivision"":""BW""}","0171 6444114","info@glowsportsclub.de","https://glowsportsclub.de/","https://www.facebook.com/profile.php?id=100076824474181","https://www.instagram.com/glow_sportsclub/","Pole Studio",,,"Industriepark 201",,"14800fd6-3c84-48d8-a48a-43a439706836","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/glow-sports-club","/onlinestudio/glow-sports-club",,
,"Aerial Circus","4229","Leipzig","Deutschland","{""subdivisions"":[{""code"":""SN"",""name"":""Sachsen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Leipzig"",""name"":""Leipzig"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Leipzig"",""location"":{""latitude"":51.3243632,""longitude"":12.3344119},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""79B"",""name"":""Zschochersche Straße"",""apt"":""""},""formatted"":""Zschochersche Straße 79B, 04229 Leipzig, Deutschland"",""country"":""DE"",""postalCode"":""04229"",""subdivision"":""SN""}",,"aerial-circus@mail.de","https://aerial-circus.de/","https://www.facebook.com/profile.php?id=100063614316281","https://www.instagram.com/aerialcircus.leipzig/?hl=de","Pole Studio",,,"Zschochersche Straße 79B","https://www.eversports.de/scl/aerial-circus","14ab1496-f2c3-420b-a226-f481da0ebeb7","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:46Z,,,"/polestudio/aerial-circus","/onlinestudio/aerial-circus",,
"https://www.eversports.de/sw/yoga-and-pole-art-by-selina","Yoga and Pole Art by Selina",,,"Deutschland",,"015738925807",,"https://www.yogaandpoleartbyselina.com/",,,"Online Studio",,,,,"14d3a173-6611-40bb-beba-022dd23765ed","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-12-02T19:13:47Z,2024-02-04T18:00:49Z,,,"/polestudio/yoga-and-pole-art-by-selina","/onlinestudio/yoga-and-pole-art-by-selina",,
,"Dance Department","59302","Oelde","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MS"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Oelde"",""name"":""Oelde"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Oelde"",""location"":{""latitude"":51.8050164,""longitude"":8.194528399999998},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""2"",""name"":""Im Vogeldreisch"",""apt"":""""},""formatted"":""Im Vogeldreisch 2, 59302 Oelde, Deutschland"",""country"":""DE"",""postalCode"":""59302""}","0176 21482561","INFO@DANCE-DEPART-MENT.COM","https://dance-depart-ment.com/","https://www.facebook.com/dancedepartment.stromberg/?fref=ts","https://www.instagram.com/dance_department_stromberg/","Pole Studio",,,"Im Vogeldreisch 2",,"14d516f8-72f4-414e-9d83-83c14729e98d","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:02:19Z,,,"/polestudio/dance-department","/onlinestudio/dance-department",,
,"Pole Position Studio","52349 ","Düren","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Düren"",""name"":""Düren"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Düren"",""location"":{""latitude"":50.7974879,""longitude"":6.4777326},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""19A"",""name"":""Aachener Straße"",""apt"":"""",""formattedAddressLine"":""Aachener Str. 19A""},""formatted"":""Aachener Straße 19A, 52349 Düren, Deutschland"",""country"":""DE"",""postalCode"":""52349""}","017680699915","poleposition.dn@gmx.de ","https://polepositiondn.wixsite.com/my-site",,"https://www.instagram.com/studio_poleposition/","Pole Studio",,,"Aachener Straße 19A",,"164d9f5f-bfb5-4342-99ac-57c7cdfae487","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-09-26T12:55:28Z,2024-02-04T18:00:48Z,,,"/polestudio/pole-position-studio","/onlinestudio/pole-position-studio",,
,"The Supergirl Studio","85221","Dachau","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Oberbayern"",""name"":""Oberbayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Dachau"",""name"":""Dachau"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Dachau"",""location"":{""latitude"":48.25609679999999,""longitude"":11.4329193},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""5a"",""name"":""Brunngartenstraße"",""apt"":""""},""formatted"":""Brunngartenstraße 5a, 85221 Dachau, Deutschland"",""country"":""DE"",""postalCode"":""85221"",""subdivision"":""BY""}","01575 8721177","supergirl@poledance-dachau.de","http://poledance-dachau.de/","http://""unbekannt""","https://www.instagram.com/thesupergirlstudio/","Pole Studio",,"<p class=""font_8"">Trainiere mit uns im “THE SUPERGIRL STUDIO” in Dachau.</p>
<p class=""font_8"">Wir bieten Pole Fitness/Poledance, Heels Pole sowie Aerial Hoop, Aerial Silks und Stretching Kurse für Erwachsene an.</p>
<p class=""font_8"">In unseren Kursen kannst Du Deinen gesamten Körper, also Bauch &amp; Rücken, Beine, Po und Arme an der Stange in Form bringen. Hierzu brauchst Du in unseren Pole Virgins bzw. Aerial Basic Kursen keine Vorkenntnisse. Einfach anmelden und ausprobieren.</p>
<p class=""font_8"">Alle Altersstufen sowie Geschlechter sind bei uns herzlich willkommen und können je nach Niveau an Anfängerkursen (Virgins/Basic) oder bei den Fortgeschrittenen Kursen (Intermediate und/oder Advanced) sowie mixed level Kursen mitmachen.</p>
<p class=""font_8"">Kinder können sich im “Pole Fitness Kids” austoben und in ausgewählten Aerial Stunden durch die Lüfte fliegen.</p>
<p class=""font_8"">Das Studio ist dank der großen Fenster sehr hell und wirkt sehr einladend. Durch die hohen Decken sind uns nach oben (fast) keine Grenzen gesetzt und Du kannst bei uns richtig hoch hinaus...</p>","Brunngartenstraße 5a","https://www.eversports.de/s/the-supergirl-studio","16f513e7-b6fe-4dab-8332-7a0e2d9c43dd","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T19:20:21Z,,,"/polestudio/the-supergirl-studio","/onlinestudio/the-supergirl-studio",,
,"Pole Yourself","48431","Rheine","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""MS"",""name"":""Münster"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Rheine"",""name"":""Rheine"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Rheine"",""location"":{""latitude"":52.2786061,""longitude"":7.4352318},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""15B"",""name"":""Poststraße"",""apt"":"""",""formattedAddressLine"":""Poststraße 15B""},""formatted"":""Poststraße 15B, 48431 Rheine, Deutschland"",""country"":""DE"",""postalCode"":""48431"",""subdivision"":""NRW""}","'+49 1525-2372389","poleyourself-rheine@gmx.de","https://www.poleyourself.de/kontakt","https://www.facebook.com/poleyourself/?ref=bookmarks","https://www.instagram.com/poleyourself/?hl=de","Pole Studio",,,"Poststraße 15B",,"17094aca-0748-46ff-b6a1-e3ee782f18b0","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-08T11:34:34Z,2024-02-04T18:00:48Z,,,"/polestudio/pole-yourself","/onlinestudio/pole-yourself",,
,"Flow Academy","89077","Ulm","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""TÜ"",""name"":""Tübingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Ulm"",""name"":""Ulm"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Ulm"",""location"":{""latitude"":48.3959069,""longitude"":9.959217899999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""16-18"",""name"":""Pfarrer-Weiß-Weg"",""apt"":""""},""formatted"":""Pfarrer-Weiß-Weg 16-18, 89077 Ulm, Deutschland"",""country"":""DE"",""postalCode"":""89077"",""subdivision"":""BW""}",,"info@flowacademy-ulm.de","https://www.flowacademy-ulm.de/","http://""unbekannt""","https://www.instagram.com/flowacademyulm/?hl=de","Pole Studio",,,"Pfarrer-Weiß-Weg 16-18","https://www.eversports.de/s/flow-academy","1735965c-f3fd-44dd-96fa-3d2b5521f5c5","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:47Z,,,"/polestudio/flow-academy","/onlinestudio/flow-academy",,
,"Bellabina kulturell, Ballettschule, Pole Sport, Tanzstudio, Musikunterricht","31785","Hameln","Deutschland","{""formatted"":""Fischbecker Str. 14, 31785 Hameln""}","05151 45888","bellabina@bellabina.de","http://www.bellabina.de/","https://www.facebook.com/BellabinaKulturell/","https://www.instagram.com/bellabina_hameln/","Pole Studio",,,"Fischbecker Str. 14",,"18b6d05f-f016-43ea-8b19-a330586c38e6","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-08T11:34:26Z,2024-02-04T18:00:46Z,,,"/polestudio/bellabina-kulturell%2C-ballettschule%2C-pole-sport%2C-tanzstudio%2C-musikunterricht","/onlinestudio/bellabina-kulturell%2C-ballettschule%2C-pole-sport%2C-tanzstudio%2C-musikunterricht",,
,"Vertical Moves - Pole Dance & Sports","47198","Duisburg","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Düsseldorf"",""name"":""Düsseldorf"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""DU"",""name"":""Duisburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Duisburg"",""location"":{""latitude"":51.4511432,""longitude"":6.683713399999999},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""131"",""name"":""Kirchstraße"",""apt"":""""},""formatted"":""Kirchstraße 131, 47198 Duisburg, Deutschland"",""country"":""DE"",""postalCode"":""47198""}","01590 1010639","info@vertical-moves.com","https://www.vertical-moves.com/","https://www.facebook.com/verticalmovesstudio/","https://www.instagram.com/verticalmoves/","Pole Studio",,,"Kirchstraße 131",,"18f08ec4-a4f1-4771-98ce-591ab8b49d49","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:49Z,,,"/polestudio/vertical-moves---pole-dance-%26-sports","/onlinestudio/vertical-moves---pole-dance-%26-sports",,
"https://www.eversports.de/sw/dance-and-pole-leverkusen","Dance & Pole Leverkusen","51379","Leverkusen","Deutschland","{""subdivisions"":[{""code"":""NRW"",""name"":""Nordrhein-Westfalen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""K"",""name"":""Köln"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""LEV"",""name"":""Leverkusen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Leverkusen"",""location"":{""latitude"":51.06412,""longitude"":7.0043965},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""6"",""name"":""Schillerstraße"",""apt"":"""",""formattedAddressLine"":""Schillerstraße 6""},""formatted"":""Schillerstraße 6, 51379 Leverkusen, Deutschland"",""country"":""DE"",""postalCode"":""51379""}","01722558867","leverkusen@danceandpole.de","http://danceandpole.de",,,"Pole Studio","<p>Pole Dance Basic, Level 1&amp;2, Intermediate</p>","<p>Wir sind ein kleines, sehr persönliches Studio mit einer großen Auswahl an Kursangeboten. Dance &amp; Pole in Leverkusen ist ein Studio, in dem Tanz und Leidenschaft mit der Stange eins werden. Das Angebot ist umfangreich, komm einfach mal vorbei und lass dich von uns inspirieren.</p>","Schillerstraße 6",,"18f2b5e7-9846-4eee-bec8-77f9314325f6","a11833ea-92e1-4f9b-95da-6a062b0f3795",2022-12-06T09:26:10Z,2024-02-04T18:02:16Z,,true,"/polestudio/dance-%26-pole-leverkusen","/onlinestudio/dance-%26-pole-leverkusen",,
"https://www.eversports.de/sw/polemotions-tuebingen","Polemotions Tübingen","72074","Tübingen","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""TÜ"",""name"":""Tübingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Tübingen"",""name"":""Tübingen"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Tübingen"",""location"":{""latitude"":48.5277549,""longitude"":9.0790845},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""2"",""name"":""Aeulestraße"",""apt"":""""},""formatted"":""Aeulestraße 2, 72074 Tübingen, Deutschland"",""country"":""DE"",""postalCode"":""72074"",""subdivision"":""BW""}",,"info@polemotions.de","https://polemotions-tuebingen.de/philosophie/","https://www.facebook.com/Polemotions","https://www.instagram.com/polemotions/","Pole Studio",,,"Aeulestraße 2,",,"19dbfa22-84b6-4197-8ac0-a16e14735044","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T18:00:48Z,,,"/polestudio/polemotions-t%C3%BCbingen","/onlinestudio/polemotions-t%C3%BCbingen",,
,"Pole Dance Balance","76133","Karlsruhe","Deutschland","{""subdivisions"":[{""code"":""BW"",""name"":""Baden-Württemberg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""KA"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""Karlsruhe"",""name"":""Karlsruhe"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Karlsruhe"",""location"":{""latitude"":49.0110696,""longitude"":8.399089},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""8"",""name"":""Waldstrasse"",""apt"":""""},""formatted"":""Waldstrasse 8, 76133 Karlsruhe, Deutschland"",""country"":""DE"",""postalCode"":""76133"",""subdivision"":""BW""}","01525 4677881","info@poledancebalance.de","https://www.poledancebalance.de/","https://www.facebook.com/pole.dance.balance.karlsruhe/","https://www.instagram.com/pole.dance.balance/?hl=de","Pole Studio",,,"Waldstrasse 8","https://www.eversports.de/s/pole-dance-balance","19e0d045-4cbc-47b7-a23e-1f90e82371e8","284241e1-0e53-4183-b67f-34edcfb7c8b1",2022-11-18T11:57:31Z,2024-02-04T19:00:45Z,,,"/polestudio/pole-dance-balance","/onlinestudio/pole-dance-balance",,
"https://www.eversports.de/sw/cheesy-heaven","Cheesy Heaven","38442","Wolfsburg","Deutschland","{""city"":""Wolfsburg"",""location"":{""latitude"":52.4139541,""longitude"":10.6880218},""streetAddress"":{""number"":""2"",""name"":""Papenstieg"",""apt"":""""},""formatted"":""Papenstieg 2, 38442 Wolfsburg, Deutschland"",""country"":""DE"",""postalCode"":""38442""}","'+49 162 6479563","info@cheesyheaven.de","http://cheesyheaven.de","https://m.facebook.com/100083196913365/","https://www.instagram.com/cheesy.heaven/","Pole Studio","<p>- Pole Dance</p><p>- Aerial Hoop</p><p>- Aerial Hammock</p><p>- Aerial Silk</p><p>- Stretching, Yoga &amp; Fitness</p><p>- JGA&#x27;s o.ä.</p>","<p>Unser familiäres Studio verbindet kleine Gruppen mit persönlichen Trainings und legt Wert auf eine besonders entspannte Atmosphäre.</p><p>Wir haben das Ziel, dass auch das Miteinander beim Sport im Vordergrund steht. Gleichgesinnte des Luftsports lernen, neben Choreos und Tricks auch, sich gegenseitig zu unterstützen. Dabei bedarf es <span style=""font-weight:bold"">keiner</span> Voraussetzung; egal welches Geschlecht oder Alter, ob Anfänger oder Fortgeschrittene, wir finden für jede Sportart dein passendes Angebot. Unsere geschulten Trainer fördern dich dabei individuell nach deinen Bedürfnissen und Wünschen.</p>","Papenstieg 2",,"1a22a45c-cebe-4c5d-b094-ac9273eac2d9","21d336b6-bb07-45fd-8ee9-40032c21f2cc",2022-12-09T15:11:34Z,2024-02-04T18:14:35Z,,true,"/polestudio/cheesy-heaven","/onlinestudio/cheesy-heaven",,
,"Polefly Academy","86167","Augsburg","Deutschland","{""subdivisions"":[{""code"":""BY"",""name"":""Bayern"",""type"":""ADMINISTRATIVE_AREA_LEVEL_1""},{""code"":""Schwaben"",""name"":""Schwaben"",""type"":""ADMINISTRATIVE_AREA_LEVEL_2""},{""code"":""A"",""name"":""Augsburg"",""type"":""ADMINISTRATIVE_AREA_LEVEL_3""},{""code"":""DE"",""name"":""Deutschland"",""type"":""COUNTRY""}],""city"":""Augsburg"",""location"":{""latitude"":48.3966164,""longitude"":10.9245636},""countryFullname"":""Deutschland"",""streetAddress"":{""number"":""6A"",""name"":""Bürgermeister-Wegele-Straße"",""apt"":"""",""formattedAddressLine"":""Bürgermeister-Wegele-Straße 6A""},""formatted"":""Bürgermeister-Wegele-Straße 6A, 86167 Augsburg, Lechhausen, Deutschland"",""country"":""DE"",""postalCode"":""86167"",""subdivision"":""BY""}",,,,,,"Pole Studio",,,"Bürgermeister-Wegele-Straße 6A","https://www.eversports.de/s/polefly-academy","1a33e98a-597b-4c1a-bae2-b39491fddbe5","284241e1-0e53-4183-b67f-34edcfb7c8b1",2023-04-25T14:51:19Z,2024-02-04T18:00:48Z,,,"/polestudio/polefly-academy","/onlinestudio/polefly-academy",,
